,User,Location,Tweet
372,switchtvkenya,"Nairobi, Kenya",Hon Charles Nguna BBI has increased tax burdentippingpoint bbi
373,sachieng,,This is blatant conmanship NdunguReport that tried to address some serious historical injustices never saw the light of day BBI is diversionary to what bedevils this country GREED amp SELFISHNESS from the political class BBIFraud BBINonsense
374,Kmwaura_992,,I really dont see anything that BBI will change We saw th coming of the current constitution They sugarcoated the draft fooling kenyans that it will account a lot Now what changed that the 2010 constitution isnt enoughRejectBBI
375,WelllingtoneEsq,"Nairobi, Kenya",3PoliticsThis is most lethal form of religion whose hope keeps changing with time need and ambitionThe maker of the religion give Opium to its followesNo political fanatic be it from democrat Republicans BBI kieleweke raila ruto uhuru tangatanga Odm is liberal
376,abug_reuben,,citizentvkenya BBI its equal to Bibi
377,greggtendwa,"Nairobi, Kenya",So Mr Politrician shakes hand then tells me that BBI will end tribalism and ethnic antagonism yet he is also mobilizing support for the document along tribal lines and the patriarchy of male dominated council of eldersbbiblackmail RejectBBI EndSarsNow CongoIsBleeding
378,Joan_dee2,"Nairobi , Kenya.",BBI BBI Report BBIReport BBI
379,MancoGMC,"Kehancha, Kenya",We live in changing times it is time to amend our constitution to reflect itBBI
380,ricky____G____,HELL💀,DavidNdii dubzjames If you dont believe in surprises now its time MR DavidNdii bbi all th e way
381,MiltonKirera,"Nanyuki, Kenya",K24Tv What the hell is BBI honestly
382,SharpNationke,Nairobi,Breaking Bridges Initiative BBI seeks give Comrades a grace period of 4yrs from the date of completion of their studies to pay HELBDont lure us into votingTell us how jobs will be created for millions of Kenyans rather than creating positions for the fewYouths be wise
383,ValleysOfGod,"Nairobi, Kenya",I hope everyone here have an idea on BBI lets votes wiselyBBIFraud TheBBIPromise jayden mutahi kagwe Canaan ruto RailaOdinga prof Kama kiambaa Mombasa eldoret OleItumbi inclusivity kisumu kipmurkomen covid19Ke president uhuru Kenyatta
384,BrianEvans101,"Nairobi, Kenya",Littlefinger01 Ni kama wamama ni wengi na hawapigiangi wamama wenzao kura washinde huku wanataka equality ati gendee balance BBI BBIFraud
385,Michaelmtunguya,,kijomba1 osoroKE Its time for grownups to say NO to such behavior and the MORAL decay and punish offenders accordingly Weka kwa BBI
386,d_mmahat,"Kitale, Kenya",His BBI iko wapi tuichapishe chini BBINonsense As if it will eradicate poverty
387,SMwingirwa,,LUOS are supporting BBI to PUNISH RUTO WilliamsRuto Pitisheni BBI then RUTO achukue power ama namna gani SilviaWangeci
388,kinuthiaEphy,"Malindi, Kenya",NjambaYaNgai MutahiNgunyi Uhurus son is married to a LuoRailas son is married to a kikuyu They also dont fight about politicsPolitical fights happens in the street world not homes It is fought by strangers from different tribes BBI seeks to UNITE the strangers
389,wuodRuth01,"Jubainville, France",This is the only part in BBI tanga tanga and the Wheelbarrow bandwagon will keep tweeting to us So 5 million wheelbarrow owner is what you are crying for as jobs
390,gitomenjihia,"New Hampshire, USA",I think With BBI UK is intentionally setting Baba up For failure and giving the hustlerNation a winning Trophy for 2022mythoughts Wanjiku Will not buy this BBI story
391,Prof1one,,Listen up Dr Ruto this BBI wave will be too strong dont ride against itthe reasons are in the document WilliamsRuto MamaRachelRuto kipmurkomen HonOscarSudi ahmednasirlaw johnnjenga
392,juskems,Nairobi,This BBI report is larger than our constitution Though it purports to amend the constitution I think the referendum is more of voting for a new constitution which I can say borrows very little from the 2010 ConstitutionBBINonsenseBBIFraud
393,OchumbaStanley,,EtalePhilip FredMatiangi Yeahmatiangi ndio deputy presidentBBI tibim
394,Mapangala6,Africa,realmibei DonaldBKipkorir He is one the criminals we are targeting with BBI Donald and I will deal with all crooks
395,mozdic65,"Nairobi, Kenya",lindahoguttu jacquegucha StandardKenya KTNNewsKE Oindi OdwenyoOsiepeEntebbe innDonnaCosmosCarwashBeogradaCasanovaCarwashDogSectionOfafaBodegaRailwaysImperialKSM HtlNyanza ClubWaysideVundubarSportgroundRamMarinaOctoVictoriaRajBarcadiaSignatureBeach resortStadium viewNyalenda inKisumuDala BBI
396,Sharks27023408,Kenya,Its 80 about leadershow i wish kenyans can understand the real meaning behind BBI
397,Kephaw,Kenya,So in short BBI is the solution to the current discriminationThat is very telling about implementation
398,Prof1one,,zionpearl DrRoselynAkombe gathara Yep the one of her smiling VERY broadly while handing UKWSR the IEBC election certificate Shortly thereafter baby Pendo and master Mutunga died needlesslymay the Almighty God forgive you as you support BBI
399,abug_reuben,,NationAfrica Kindly youths understand this information BBi thus not care about we must tarmac for 4 yrs or more so say no to fraud document
400,cettybush27,,BettyMKyallo Kenya the constitution is mutilated by BBI
401,omondicollinske,lavington,two wolves sitting down to vote a sheep for dinner BBI
402,WilliamsMuchiri,Nairobi & Juba,The continued naming of national projects after a family is quite something Mv Uhuru Jommo Kenyatta Market Heh BBI
403,Vyyn41,"Eldoret, Kenya",Physical slavery is better than mental slavery BBIPeoplesAgenda BBI BBIFraud
404,ElijahKiplanga7,,HesbonHb LagattMike kipmurkomen An inverted reasoningBBIwill not solve our problemsthe truth is to accept defeatafter loosing an electionthe rest are peripheral factorswe dont change the constitution to appeasing the croniesgive others chance to leader this country
405,BillBlessed,"Mombasa, Kenya",The only inclusivity in BBI is the common poverty of mwananchi It seeks to burden Kenyans further RejectBBI BBIFraud
406,Josephi07945489,,ntvkenya janengoiri Their is no unity in BBI kwanini wasipe vijana kazi badala ya mkopowanajua akuna atahiyo mikopo bila malipo ya juu kwa mabenki zetu
407,abug_reuben,,citizentvkenya That hellb grace period of 4 yrs its telling us BBI its not about youths theres no job thus reject rejectbbi
408,KiongoziDM,Nairobi,BBI is not empowering any youth They are giving us a Youth Commission as a way of bribing us to accept it They are afraid of empowering the Youth because they are afraid that we will no longer control us if we are empowered The HELB grace period is a bribe too
409,MosesTonui5,,orengojames Reject BBI fraud
410,olengoG,"Nairobi, Kenya",JeilanMolu MarthaKarua Judiciary Let me be sincere hereHata sijuiBut the way this BBI politics is being spinned by RaoI am just a faithful loyal but silly followerIts an entertainment season
411,Ole_Tops,"Nairobi, Kenya",NationAfrica Thats BBI For youdividing people along tribal lines
412,KaituKenya,,To all our Facebook followers we are utterly in awe Thanks for the support if you havent already connect with us on both Facebook and Instagram gtgtgtkaitukenyaJoinTheMovement BBI TumetokaMbali UhuruinKisumu
413,Vyyn41,"Eldoret, Kenya",Our problem with tribal lines will not be solved by creating positions for different tribes at the top We need to educate people nurtured under a culture that when a particular tribe rises to power the position belongs to them They breed the animosity BBI BBIPeoplesAgenda
414,afrikan_rapper,apa tu ngong rd,BBI ifanyiwe amendments kiasi like waruduce post zingine
415,ColloKoech,Nairobi,IMPORTANT UPDATE Pass me the mic johnnjenga After months of intense research Kenyan researchers have discovered that Corona is spread at nightn is lethal in joints However its harmless if you attend political ralliesn esp support BBI Makofii Drops mic
416,adventadd,"Nairobi, Kenya",Yesternight at the airport with another nurse again who finally left to work in the UK amp she arrived safely in UK Congratulations to herApply with us by filling your information using the linkBBI mutahi kagwe Lilian Omollo
417,Pedigree4,kenya,Some people will not appetite for anything in central The pain of Uhuru in Kisumu too muchBBI
418,BIO_Inyangala,"Nairobi,Kenya",IanMbugua johnnjenga The Grand Coalition was fruitful Lets go BBI
419,NyakangiClinton,"Meru,  kenya",BBI only benefits the political class the hustlers are not included RejectBBI
420,matthiasmbithiw,Kenya,NziituBBI itapita
421,Kelvinmejja,"Kisumu, kenya",The mamoth crowd in ksm dala today potrays a lot We love peace BBI
422,MacdonardW,"Nairobi, Kenya",you steal our victory we steal your president we take the system and deep state BBI ALL THE WAY
423,husseinadams39,"Nairobi, Kenya",Why Kenyans are forcing themselves to 23gender rules yet no country in the world has ever achieved itwho will finance all this top up positions proposed by BBI
424,Qebati,"Mombasa, Kenya",So the BBI was supposed to address winner takes it all Then BBIReport proposes an imperial PORK DP PM amp his 2DPMs all drawn from the winning party ama thats the fake report
425,gilrono,Kenya,7 Ethics and behavior in public serviceIf we replace all BBI with a clear 30yr road map for all of these we will make a great leap in our wellbeing BBI DavidNdii
426,M_mullah1,,BBI 1man 1shilling Say no to Dynasty initiatives FarahMaalimM ahmednasirlaw PPGKenya PaulMuite SakajaJohnson RAbdiCG
427,Nowissheichege,"Nairobi, Kenya",TheBeatGodd BBI is the wrong prescription to the ailments that afflicts our country
428,Pedigree4,kenya,Give health worker a commission BBI totally ignored them
429,M_mullah1,,simbaguleid PPGKenya HonAbdikarim majorbashir honomaar HonAbubakarAden HonTepo HonDomey HBanticha mahaji63 GovernorNanok IbrahimNEDI BBI 1 man 1 shilling NO TO DYNASTY BBI
430,onyangstephen,NAIROBI,orengojames Nyatieng Hawa watu bado soma hii BBI but ni sawa sisi tutasoma tu akili yako Ukisema tupinge tutapinga
431,Vyyn41,"Eldoret, Kenya",Why should we need a bid to hasten payment of suppliers Shouldnt that be an automatic whim of a governments CSR After suppliers have done their part why should someone hold their payments They need to improve their CSR not a constitution BBIFraud BBI
432,osman_bashane,,AbdihakimIbnum1 PresidentUhuru MoiGideon MusaliaMudavadi WilliamsRuto RailaOdinga kipmurkomen JunetMohamed Raila odingavice president howmwenye BBI
433,MutichiloMike,"Nairobi, Kenya",We spent more than 100 million Kenyan shillings so that some senile old man from Up North can tell us to amend the constitution to create a youth commission rename cabinet secretaries back to ministersWhat sorcery is this reallyBBIFraud BBI BBIReport BBIPeoplesAgenda
434,tenai_caleb,Eldoret ,MutahiNgunyi Who to forgive who If that was the case then it means all this time since HANDSHAKE there was no such thing I hope with this SCAM of BBI you will be added something on top of whatever you have been getting by posting such
435,SaddiqueShaban,"Kenya, Africa",And heres the Coronavirus stingerKenya registers highest ever COVID19 infection since MarchMeanwhile President Uhuru Kenyatta and Raila Odinga are busy spreading the Virus by holding BBI public rallies in Kisii and Kisumu
436,Makaobora,Nairobi,BBI Report Summary Proposed Constitutional Changes
437,Makaobora,Nairobi,BBI Report Summary Proposed Constitutional Changes
438,MbatiaWarutere,"Nairobi, Kenya",UhuruinKisumu BBIPeoplesAgenda BBIorNOTHING BBIReport BBI BidenHarris2020 NIGERIAPREVAIL
439,Coundo,Nairobi Kenya,Janenkyalo Jane wa Baba wasijali BBI tutasoma wakisha punguza kelele
440,iam_randiki,Somewhere in 🇰🇪,Tell kenyans how they can get jobs and food not bbi and hustlernationYou put too much effort in things that dont matter to us but only serves you
441,PatrickOmune,"Nairobi, Kenya",Uhuru amesema Kisumo Nyale UhuruinKisumu Raila BBI Handshake
442,AdanOsmanMoham1,"Nairobi, Kenya",Theres nothing new in BBI Report It has only introduced unnecessary political positions without including the real issues affecting the citizens
443,KevinBett__,,I guess election season is officially here if this is the CIC car BBI UhuruinKisumu
444,petermwaurajohn,"Scottsdale, AZ",Uhuru is a political animal Woe unto Ruto should he resist BBI
445,TBungus,,MutahiNgunyi BBI lets vote
446,Janjah32855039,"Nairobi, KE ",Honjumwa citizentvkenya The president doesnt understand that He Might be DownPlayed by Raila In the name of Supporting and Propagating the BBI Agenda This is another Political Gameplay by RailaOdinga to get into POWER History is Repeating itself we Saw this in 2005 REFUNDUM
447,FarahKeinan,"Nairobi, Kenya",How do my luo brothers amp sisters feel welcoming the government that butchered them like animals thinking of Msando babypendo and many others it just sucks RailaOdinga is a political conmanfraudster to me MigunaMiguna DrRoselynAkombe DavidNdii BBIPeoplesAgenda BBI
448,billgrahams1,Kenya,Kenyanimimi Yea BBI is all inclusive
449,njirainialex1,"Nairobi, Kenya",The problem with Kenyan leaders is that they do opposite of what they sayMOHKenya says that we should avoid public gatheringsThe President todaygtgtgt BBIFraud BBI
450,ItsKombo,"Nairobi, Kenya",StandardKenya in BBI
451,Equal_Rights_Ke,Kitisuru,Say no to BBI Nyoka
452,mlangatt,Kenyas,amugira Sawa omwami but the fruit of a poison tree is poisonLet us remove poison from BBI before we is a poisoned Chalice
453,Shaddymusembi1,"Mombasa, Kenya",H E KALONZO MUSYOKAIn the spirit of the BBI Hon Cate Waruguru and I joined HE Kalonzo Musyoka and Mps from Wiper for lunch Wiper is planning to open up offices in Mt Kenya region and we encouraged them to go ahead Kenya belongs to all of usHon Wabungu
454,nickmantoo,,In this BBI men might become marginalised in leadership BBI
455,wmnjoya,,gathara This is what happens when we have a president who didnt win the popular vote He needs to keep coopting pockets of resistance by compromising the figureheads of those pocketsOf we dont stop this nonsense we will need another handshake and another BBI in 2022
456,KasoaKennedy,"Kasarani,Nairobi, Kenya",Kisumu na BBI
457,GitongaMugo,Earth,kumbe BBI ni story ya Bi Bi Ingine Si mgesema tuu hapo nikujipanga my fren
458,steve_owaga,Kenya,BBI
459,njirainialex1,"Nairobi, Kenya",StateHouseKenya We want to see amp hear about development BBIFraud BBI is a scam
460,Dykemae,KENYA,lindahoguttu StandardKenya KTNNewsKE Na hii si maandamano You see why we the people need BBI
461,steve_owaga,Kenya,BBI
462,steve_owaga,Kenya,BBI
463,rtqbismillah,semarang,SELAMAT HARI SANTRI NASIONAL 2020 Santri Sehat Indonesia KuatYUK LIHAT VIDEO SANTRI KEREN INI Jangan lupa like share amp subscribe yaa harisantri santriday rumahtahfidz alquran quran RTQbismillah STI STQ BBI bahagia berbagi
464,berbagirizki,"Semarang, Jawa Tengah",SELAMAT HARI SANTRI NASIONAL 2020 Santri Sehat Indonesia KuatYUK LIHAT VIDEO SANTRI KEREN INI Jangan lupa like share amp subscribe yaa harisantri santriday rumahtahfidz alquran quran RTQbismillah STI STQ BBI bahagia berbagi
465,Kimatoi,"Jerusalem, Israel",My sincere advice to Raila Odinga push for BBI with opposition in mind You might be the 1st BBI leader of opposition RejectBBI
466,254Taytoh,"Nairobi, Kenya",Former PS Lilian Omollo awarded one shilling for unfair dismissal over NYS scam Ooh Yes you read it right Just 1 bob lilianomolloBackToSchool BBIReport BBI
467,JuliohObby,,edwinsifuna BBI is a burden on waiting for the taxpayer It makes limited sense to argue based on HELB grace period
468,berbagimakan,"Semarang, Jawa Tengah",SELAMAT HARI SANTRI NASIONAL 2020 Santri Sehat Indonesia KuatYUK LIHAT VIDEO SANTRI KEREN INI Jangan lupa like share amp subscribe yaa harisantri santriday rumahtahfidz alquran quran RTQbismillah STI STQ BBI bahagia berbagi
469,KandaMurkomen,"Nairobi ,Kenya .",If theres a document that was meant to solve Kenyans problems and probably reduce the wage bill burden for the common mwananchi then it was Ekuru Aukots proposal but they made sure it does not see the light of the day and then they have brought a more problematic oneBBI
470,berbagi_bbi,"Semarang, Central Java",SELAMAT HARI SANTRI NASIONAL 2020 Santri Sehat Indonesia KuatYUK LIHAT VIDEO SANTRI KEREN INI Jangan lupa like share amp subscribe yaa harisantri santriday rumahtahfidz alquran quran RTQbismillah STI STQ BBI bahagia berbagi
471,bahagiaberbagi,"Semarang, Jawa Tengah",SELAMAT HARI SANTRI NASIONAL 2020 Santri Sehat Indonesia KuatYUK LIHAT VIDEO SANTRI KEREN INI Jangan lupa like share amp subscribe yaa harisantri santriday rumahtahfidz alquran quran RTQbismillah STI STQ BBI bahagia berbagi
472,bungtonno,"Jawa Tengah, Indonesia",SELAMAT HARI SANTRI NASIONAL 2020 Santri Sehat Indonesia KuatYUK LIHAT VIDEO SANTRI KEREN INI Jangan lupa like share amp subscribe yaa harisantri santriday rumahtahfidz alquran quran RTQbismillah STI STQ BBI bahagia berbagi
473,samuelngugikar1,,The BBI ignores Vision 2030 to a large extentwhich should take precedence BBI or Vision 2030 BBI report
474,itsjakewithaj,Kenya,BBI manenos People of kisumu will benefit
475,OkoechL,"Kibera, Kenya",BBIPeoplesAgenda bbi
476,parasshahkenya,"ÜT: -1.245061,36.768363",How can Kenya possibly afford BBI Will RailaOdinga and TeamUhuru present a financial model showing how the Kenyan taxpayer can afford this ahmednasirlaw
477,zazayna,,BBI BBIReport in Summary dont do it
478,TWanjah,Nairobi Kenya ,RailaOdinga Nothing about the extra judicial killings of our Kenyan youthsisoraitwe are about to change the reggae tone of BBI
479,Georgelightnn,nairobi city,One step away to becoming your own investor register with one of the brokers and you good to goMbusiiNaLionTekeTeke BBI
480,ole_tipis,Mukuru kwa Reuben,Uhuru should be fired for drinking while on duty in KisumuHe looked drunk and certainly was not in control of himself BBIReport BBIPeoplesAgenda BBIFraud BBIUjinga BBINonsense BBIorNOTHING BBI BBINiYaUhuru
481,OngusoN,,JamesOleKiyiapi BBI is all about post election violencewisdom is born with
482,robi_chacha,"Nairobi, Kenya",BryBell11 Iko kwa BBI
483,wgathu,Nairobi Kenya,wmnjoya JerotichSeii We know what to do with the devil Dont we Kanyanga shetani kanyanga X2 Kenyans must say a resounding No to BBI and anything else that keeps us in bondage PowertoThePeople
484,irck_info,"Mararo Avenue, Nairobi, Kenya",Bungoma County Religious leaders have called on President Uhuru Kenyatta to bring all stakeholders on board during the national conversation over BBI engagement BBIReport
485,ItsRonny254,nairobi,Stop telling us that BBI will unite Kenyans we all no what unites Kenyans is a leaked sextape Now leak every politicians sextape and come see how united Kenya will be Ni hayotu kwa sasa TheBBIPromise
486,AludaGodfrey,,Ni macho tuila iwapo kuna chochote kitafanyika ili kuzuia ghasia za kila mara nyakati za uchaguzi pamoja kufanya jamii zote nchini kuhisi kujumuishwa serikalini sawaninasoma BBI Niko chapta 16
487,KagiriWainaina,"Nairobi, Kenya",The conclusion of the matter BBIFraud BBIPeoplesAgenda Murkomen BBI BBIReport BBIorNOTHING
488,wgathu,Nairobi Kenya,JerotichSeii wmnjoya BBI proposes a top heavy exec m burdening the tax payer Dont see how rewarding political losershelps foster peace ampcohesion among Kenyans If Wanjiku must bribe them to avoid chaos were barking up the wrong tree cos the devil can only fatten up on our blood amp sweat
489,raphael_malouda,"Makueni.Mombasa,",Extending HELB grace periodits just another way of postponing a problemgive us tangible jobs BBI
490,NairobiPage,"Nairobi, Kenya",Do you Support BBITheBBIPromise BBI Report
491,KagiriWainaina,"Nairobi, Kenya",A foolish man whose education has just been a waste of time and resources djevolve RejectBBI BBIFraud BBI
492,WangsEugene,Kenya,I dont support BBI BBIReportBut after hearing Baba shout jowie jowie jowie Right there and then I knew its over TheBBIPromise
493,ChebiiKibet,"Nairobi, Kenya",Njamba excites the ecstatic crowd by requesting for DHAKO MATIN if MIKAYI agrees toBBI
494,BuildABetterKE1,"Nairobi, Kenya",Are we sober UhuruInKisumu Cc DavidNdii MarthaKarua BBIFraud BBIPeoplesAgenda BBI BBIReport BBIorNOTHING
495,minibloggerske,Worldwide,Let have a Honest Conversation So far do you support BBIReport BBIPeoplesAgenda BBIorNOTHING BBIFraud BBI
496,laurent_vieliza,Kenya,Luos are not tribalistic and thats A FACT maybe KIKUYUS and KALENJINS areThey voted for Kibaki in 2002 and they will do the same for UHURU if he wishes in 2022I think WilliamsRuto by now knows he cant defeat the DYNASTIES with his HUSTLER ideologyBBIorNOTHINGBBI
497,Oriatow,Kenya,Kendo ne nyalo bedo maber ka GeorgeAbwajo miyowa timely updates kaka chenro chalo Kisumo kacha kose davidoraro BBI
498,CPA_kemboi,Republic of Kenya.,GovernorNanok Kindly sir dont support BBI blindly
499,mandere,"Nairobi, Kenya",President Uhuru Kenyatta better NOT make a UTURN with this ELECTORATE TEARS Premiumtears inclusivity BBI BBIorNOTHING BBIPeoplesAgenda
500,gmutaikip,Nairobi,ntvkenya BBI
501,JerryEgesah,,How can these people be thinking of forming the largest government in the world yet Kenya is only a third world country You want to bring this country to its knees yet we are barely surviving as an EconomyBBI is a failed projectKenyaRejectBBINairobiansDemandForSonko
502,GitongaTedeschi,,shumatevin I have been played anyway the i in bbi should have been changed to w
503,ItsCalebTai,"Nairobi, Kenya",My EMANCIPATED Constituents saying NO to handouts from the area MP OsoroSylvanus They need LIFECHANGING policies amp not shortterm handouts while suffer in the longterm BBI is informing amp enlightening
504,Deejay_joey,UAE,OtienoSudhir DanielN61841575 Salomelugard IamGathoni kipmurkomen kumbe unajua hawana suluhu hehehe good now focus on whats important and missing in your life to and its definitely not them politicians or BBI
505,MarkBichachi,nairobi,wsr runs in 2022 under the bbi amendments if he wins he is president If he losses but has majority in parliament he is prime minister If he losses without majority he is leader of opposition with a shadow cabinet and treatment similar to that of the pm BBI is Rutos sure bet
506,anisecta,,ahmednasirlaw I will vote no to BBI
507,stocktreats,,US Top LosersBVXV 86270 BIOTECHITRM 44710 PUBLIC OFFERINGLLNW 31980 EARNINGSCYBE 29250 EARNINGSBBI 27940 BIOTECH stocks stockmarket stockstowatch
508,Minch_Baniani,Nyangoso,McSmarter ShankiAustine Uyu ni tag tu anapushkama iko wafunge rallies za BBI na izo political nuisances kwanza
509,zinghaogi,,WITHELAST Tropppp cute le bbi
510,AderaKennedy,Nairobi,This BBI is a scam I wont support it and my family wont support it BBIFRAUD
511,jayshwin_shah,,Bbi and mr wheelburrow in a chopper need your vote to keep looting so dont be stupid to vote for them they will make billions from your stupidity stay home stay safe
512,Honkathiori,"Embu, Kenya",My first Women Rep was famous for giving blankets to the elderly The second one has been famous in giving sanitizers in the wake of Covid 19 Whichever way you look at it they have been useful in doing things men feel uncomfortable doing RetainWR BBIisFake
513,EbruTVKenya,NAIROBI,ANC Mt Kenya Leaders In Support Of The BBI
514,GonaShauri,"Mombasa, Kenya",BBI must fall
515,iROZHLAScz,Česká republika,Vlda napklad posl tm provozujc online platformu PHAROS kter upozoruje na podezel obsah na internetu A vzniknout m i speciln vyetovac skupina pi paskm sttnm zastupitelstv
516,magicalntsa,"Brooklyn, NY",KiSweets gonna take it aaaallll the way back and say Narsha Bbi Ri Bba Bba or Sunny Hill Midnight Circus
517,Mohamme61259458,"Nairobi, Kenya",Rais Uhuru kumi yke iko karibu kuishasasa pia asisahahu kumi ya DPHii kitu inaitwa BBI lazima ashikane na DP ndio ipite la sivyo yeye na Ndungu yke Raila wasahahu Beba Baba ikulu BBIkupita
518,OliverMathenge,"Nairobi, Kenya",Part Four Some of the changes BBI proposes to the Constitution in relation to the Economy Public Finance and war on CorruptionPDF of the same available here gt
519,JosephRiaga2,,steveogollaw The solution is on BBI
520,jayshwin_shah,,Stay safe with a mask and only drink sanitized water from a flask reject wheelburrow reject bbi reject biden and reject trump in short reject everything popular and trending end of story
521,ayomi_de_,,gghabbi Me naa I dey see But why didnt you communicate with him so after you get the money you give it back to him Cause chaleee this thing really go you
522,FelixPintin1,"Nairobi, Kenya",ntvkenya Stick to BBI tafathali
523,RobertOGILLO1,"Nairobi, Kenya",harunmuya mwithigaP ParassisO mwauradjute HakiNgo milliciachris stevend42777986 marimwangi Mary37496707 WaNduta8 mauriceoyamo panafriKanguru AmechokaPunda JM02434423 speakkam mureithikiarie BasilioCC KenyaMoja13 zmeggilo samuelngugikar1 Michaelkhimu AgapetusWamalwa RobertMuthee6 MathewOndoro JoeOisebe mwanainchi1 JizzaWakili LydiahKinyanju4 CitizenAlert1 smallaxe8 slmiheso gic912 pasival07 SolomonKarori2 KevineNganda serch4mufti MaMo SifunaLevi MigunaTEAM Vikingskenya masaaiwaria Winnienk cotendoh Fredric13389181 Arungathomas 92d04307e4fd43e JerotichSeii samanthamaina Ayielar TwangaTwangaa Yes for BBI his PM post must be guaranteed so he has to campaign
524,EngnrDan,"WH, Mombasa. ",fredricknguyu BBI abolishes sitting allowance
525,thebankueater,nungua miami,gghabbi JoBlasty How you do your own
526,ggha_bbi,,thebankueater JoBlasty Me too I have done it twice and I still didnt get it
527,Unknown_sapien,Nairobi,About BBI and other stories
528,mourice_254,"Meru, Kenya",This is pure nonsense hw can we support BBI while it making life difficult for the citizens Check on our Economy now then useme tupitishe io BBI that when you will know that Kenya is not capable to host another pigs for the chosen Think think n think goodTuvukeNaBBIVijana
529,DanGuiter,,As a Kenyanafter reading and understanding what BBI is All aboutI now officially OPPOSE it and I reject it 100 but because Kenya is all about sisteamBBI itapita tu kwa mapenzi ya viongozi wakuu but not a common mwananchi
530,ggha_bbi,,ayomide The thing has really bashed me I had a business plan for that money I was the one that needed the money
531,Trickeration__,,gghabbi Age
532,thebankueater,nungua miami,gghabbi JoBlasty link your man make he apply some Be like my own do yawa
533,groovywrld,Accra we dey,gghabbi
534,KusankeyFila,"Rhamu mandera, Nairobi kenya",AwesomeWaheed IEBCKenya Share with me BBi proposal on Iebc wanasema nini Why is chebukati More worried
535,BazengaWaMemes,Meme Island,Huyu ni Ruto na BBI
536,ggha_bbi,,So I just got a call from my work husband and he is suggesting we do a prewedding photoshootApparently his friend is getting married and he got over 10000gh as contributions from peopleSo he wants to also get the money some Wonders will never end in this world
537,SarahIb14076456,,TheStarKenya Of course yes BBI is a child of handshake just like MOU in 2007 Same script different casts
538,Fastnaaae,,bittersunshi You did well bbi
539,Basajjabalaba1,,TheStarKenya While Kalost sent Ukambani MCAs to clear his way for BBI endorsement MDVD has chosen to hype on experts and lawyers advice as his entry point
540,MsemaUkweli254,,kipmurkomen For me this BBI is a No 2010 katiba goal was to distribute power that was concentrated at the top where the judges police commissioners and many more were appointed by the president and this was abused to the chore and now this BBI wants to take us back to old dictatorship
541,TopStockAlerts1,"New York, USA",Top Declines MDLY OEG ITRM BBI MIST
542,gideon_badiva,Kenya,Francis87309495 EtalePhilip Look for followers Read BBI
543,KiruthuLucy,Africa is Evolving,There is a road in Nyandarua Fly over Ol Kalou in need of a bridge and the residents were today asking for BBI to help
544,a_kirui,,thomaszalendo IamJinyx Where in BBI says what will be the tribe of the next president Where
545,VictorKisato,Now Western Ghana,RobertAlai BBI has nothing for a Kenyan teacherI vote NO
546,BahatiBonnie,,Am not going to read BBI more than todayits enoughthe report has nothing for a hustler nationbut kipmurkomen and ledamalekina will at all cost interpret it for meRejectBBI
547,David1Mutai,,Someone should tell Kalonzo Musyoka to start vying to be a member of parliament MP if he wants to be deputy prime minister BBI says no shortcuts bro
548,BoylanInteriors,"Peachtree Corners, GA",Who wouldnt love to spend the weekend in this beautiful and modern billiards roombridgetteboylaninteriors boylaninteriors bbi theoryhomes billiards design designinspo designinspirations atlantainteriordesign interiordesign
549,a_kirui,,thomaszalendo IamJinyx RailaOdinga Is there a relationship between passing BBI and who we shall elect in 2022 If BBI is passed we shall hold election in 2022 and we may have a strong president WSR running the country with a team he can change at any time When you do something think of it What if such Ruto wins
550,JamesThagana,"Georgia, USA",justusowaka MohaJichoPevu The things in BBI dont need a referendum to be put in our constitution BUT since they want to creat those new positions that must be subjected to Referendum lazima walasimishewe know it
551,WaCyprian,Kenya,RephOpiyo ltsKenya ahmednasirlaw Withholding funds from counties by all manner of monkey tricks then come through the back door of bbi to show counties how the regime loves devolution by allocating 35what guarantee is there that the same will be implemented if senate is not the upper hs
552,jacobimpui,maua meru ,The bbi is said to bring kenyans together by rewarding some communities leaving others outI ask my self what if unrewarderd turns against beneficiaries communitties 39 against 5or that cant happenNoomambo bado
553,AmThePaul,Kenya,RobertAlai Personal interest If BBI passing will spare my sisters and their families of state sponsored terror after every 5 years in Kisumu so be it then again I am still a youth and see opportunities in their that allow me to thrive in this country
554,peter_hezborn,nairobi kenya,MigunaMiguna RailaOdinga What keeps me wondering Is the BBI report aiming at catalysing how the common man on the street is able to afford descent life or its some scheme to try and end the rough race for the political elites after every 5years
555,kwame_garzy,"Kumasi, Ghana",gghabbi
556,ggha_bbi,,kwamegarzy The way the thing has bashed me errrI have done it twice and I still didnt get itThis boy just wasted the money
557,Ezzy92083974,,I want to study BBI
558,kandagorkelly,,Disembe Ask RailaOdinga to visit central alone and lunch bbi
559,nkaasoni,,NationAfrica With BBI the crowd in August house will be so enormous they will make a fullchoir And we the masses will cheer them on
560,EkissiSamuel,,gghabbi Lmaooooo
561,SarahIb14076456,,ckositany One thing I know is that Uhuru is seen no way at the end of the tunnel without Ruto and his allies on board The wave of hustler nation is too hot for BBI brigades to handle So instead of embarrassing themselves with copy paste its to try and join them but let him try
562,echenze,"Nairobi, Kenya",ShikoMsa Umewacha BBI tena
563,kwame_garzy,"Kumasi, Ghana",gghabbi
