,User,Location,Tweet,Tweet_clean,Tweet_token,Tweet_nonstop,Tweet_freq
44,ikokaziKE,Kenya,Care Program Quality Accountability Learning Manager Ref PQALM22092020,Care Program Quality Accountability Learning Manager Ref PQALM22092020,"['care', 'program', 'quality', 'accountability', 'learning', 'manager', 'ref', 'pqalm22092020']","['care', 'program', 'quality', 'accountability', 'learning', 'manager', 'ref', 'pqalm22092020']",0
45,ikokaziKE,Kenya,is looking for a Full Stack Developer proficient with NET and Send resume and portfolio to,is looking for a Full Stack Developer proficient with NET and Send resume and portfolio to,"['is', 'looking', 'for', 'a', 'full', 'stack', 'developer', 'proficient', 'with', 'net', 'and', 'send', 'resume', 'and', 'portfolio', 'to']","['looking', 'full', 'stack', 'developer', 'proficient', 'net', 'send', 'resume', 'portfolio']",1
46,ikokaziKE,Kenya,A New platform is looking for a web designer Apply,A New platform is looking for a web designer Apply,"['a', 'new', 'platform', 'is', 'looking', 'for', 'a', 'web', 'designer', 'apply']","['new', 'platform', 'looking', 'web', 'designer', 'apply']",1
47,ikokaziKE,Kenya,Are you a qualified intern just posted a job you might be interested in,Are you a qualified intern just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'intern', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'intern', 'posted', 'job', 'might', 'interested']",1
48,ikokaziKE,Kenya,Are you a qualified business administration manager just posted a job you might be interested in,Are you a qualified business administration manager just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'business', 'administration', 'manager', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'business', 'administration', 'manager', 'posted', 'job', 'might', 'interested']",1
49,ikokaziKE,Kenya,Are you a qualified human resource just posted a job you might be interested in,Are you a qualified human resource just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'human', 'resource', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'human', 'resource', 'posted', 'job', 'might', 'interested']",1
50,ikokaziKE,Kenya,Real Estate 20 Jo,Real Estate Jo,"['real', 'estate', 'jo']","['real', 'estate', 'jo']",0
51,ikokaziKE,Kenya,,,[''],[''],0
52,ikokaziKE,Kenya,Call For,Call For,"['call', 'for']",['call'],0
53,ikokaziKE,Kenya,Quiver schola,Quiver schola,"['quiver', 'schola']","['quiver', 'schola']",0
54,ikokaziKE,Kenya,Casting Call scholar,Casting Call scholar,"['casting', 'call', 'scholar']","['casting', 'call', 'scholar']",0
55,ikokaziKE,Kenya,Is,Is,['is'],[],0
56,ikokaziKE,Kenya,Recruitment Hire,Recruitment Hire,"['recruitment', 'hire']","['recruitment', 'hire']",0
57,ikokaziKE,Kenya,Recruitment Hire,Recruitment Hire,"['recruitment', 'hire']","['recruitment', 'hire']",0
58,ikokaziKE,Kenya,Recruitment Hire,Recruitment Hire,"['recruitment', 'hire']","['recruitment', 'hire']",0
59,ikokaziKE,Kenya,Recruitment Hire,Recruitment Hire,"['recruitment', 'hire']","['recruitment', 'hire']",0
60,ikokaziKE,Kenya,Recruitment Hire,Recruitment Hire,"['recruitment', 'hire']","['recruitment', 'hire']",0
61,ikokaziKE,Kenya,Job Best,Job Best,"['job', 'best']","['job', 'best']",1
62,ikokaziKE,Kenya,Join these resourceful Job Telegram Link Link,Join these resourceful Job Telegram Link Link,"['join', 'these', 'resourceful', 'job', 'telegram', 'link', 'link']","['join', 'resourceful', 'job', 'telegram', 'link', 'link']",1
63,ikokaziKE,Kenya,Join these resourceful Job Telegram Link Link,Join these resourceful Job Telegram Link Link,"['join', 'these', 'resourceful', 'job', 'telegram', 'link', 'link']","['join', 'resourceful', 'job', 'telegram', 'link', 'link']",1
64,ikokaziKE,Kenya,Join these resourceful Job Telegram Link Link,Join these resourceful Job Telegram Link Link,"['join', 'these', 'resourceful', 'job', 'telegram', 'link', 'link']","['join', 'resourceful', 'job', 'telegram', 'link', 'link']",1
65,ikokaziKE,Kenya,Join these resourceful Job Telegram Link Link,Join these resourceful Job Telegram Link Link,"['join', 'these', 'resourceful', 'job', 'telegram', 'link', 'link']","['join', 'resourceful', 'job', 'telegram', 'link', 'link']",1
66,ikokaziKE,Kenya,Join these resourceful Job Telegram Link Link,Join these resourceful Job Telegram Link Link,"['join', 'these', 'resourceful', 'job', 'telegram', 'link', 'link']","['join', 'resourceful', 'job', 'telegram', 'link', 'link']",1
67,ikokaziKE,Kenya,Join these resourceful Job Telegram Link Link,Join these resourceful Job Telegram Link Link,"['join', 'these', 'resourceful', 'job', 'telegram', 'link', 'link']","['join', 'resourceful', 'job', 'telegram', 'link', 'link']",1
68,ikokaziKE,Kenya,Photography and video coverage within what are you waiting for document these crucial times for you 0775,Photography and video coverage within what are you waiting for document these crucial times for you,"['photography', 'and', 'video', 'coverage', 'within', 'what', 'are', 'you', 'waiting', 'for', 'document', 'these', 'crucial', 'times', 'for', 'you']","['photography', 'video', 'coverage', 'within', 'waiting', 'document', 'crucial', 'times']",1
69,ikokaziKE,Kenya,Birthday party coverage within what are you waiting for document these crucial times for you 0775895949,Birthday party coverage within what are you waiting for document these crucial times for you,"['birthday', 'party', 'coverage', 'within', 'what', 'are', 'you', 'waiting', 'for', 'document', 'these', 'crucial', 'times', 'for', 'you']","['birthday', 'party', 'coverage', 'within', 'waiting', 'document', 'crucial', 'times']",1
70,ikokaziKE,Kenya,Site Customer Care Technician Vacancy J,Site Customer Care Technician Vacancy J,"['site', 'customer', 'care', 'technician', 'vacancy', 'j']","['site', 'customer', 'care', 'technician', 'vacancy', 'j']",1
71,ikokaziKE,Kenya,Are you an Office or Business Move or Home back relax and enjoy your th,Are you an Office or Business Move or Home back relax and enjoy your th,"['are', 'you', 'an', 'office', 'or', 'business', 'move', 'or', 'home', 'back', 'relax', 'and', 'enjoy', 'your', 'th']","['office', 'business', 'move', 'home', 'back', 'relax', 'enjoy', 'th']",0
72,ikokaziKE,Kenya,Looking for more job Check out the Restaurant General Manager here to apply,Looking for more job Check out the Restaurant General Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'restaurant', 'general', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'restaurant', 'general', 'manager', 'apply']",1
73,ikokaziKE,Kenya,Looking for more job Check out the Administrative Assistant here to apply,Looking for more job Check out the Administrative Assistant here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'administrative', 'assistant', 'here', 'to', 'apply']","['looking', 'job', 'check', 'administrative', 'assistant', 'apply']",1
74,ikokaziKE,Kenya,Looking for more job Check out the Manager here to apply,Looking for more job Check out the Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'manager', 'apply']",1
75,ikokaziKE,Kenya,Looking for more job Check out the Warehouse Manager here to apply,Looking for more job Check out the Warehouse Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'warehouse', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'warehouse', 'manager', 'apply']",1
76,ikokaziKE,Kenya,Looking for more job Check out the Project Manager here to apply,Looking for more job Check out the Project Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'project', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'project', 'manager', 'apply']",1
77,ikokaziKE,Kenya,Looking for more job Check out the Manager here to apply,Looking for more job Check out the Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'manager', 'apply']",1
78,ikokaziKE,Kenya,Looking for more job Check out the Call Center Agent here to apply,Looking for more job Check out the Call Center Agent here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'call', 'center', 'agent', 'here', 'to', 'apply']","['looking', 'job', 'check', 'call', 'center', 'agent', 'apply']",1
79,ikokaziKE,Kenya,Looking for more job Check out the Senior Accountant here to apply,Looking for more job Check out the Senior Accountant here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'senior', 'accountant', 'here', 'to', 'apply']","['looking', 'job', 'check', 'senior', 'accountant', 'apply']",1
80,ikokaziKE,Kenya,Looking for more job Check out the Customer Service Manager here to apply,Looking for more job Check out the Customer Service Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'customer', 'service', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'customer', 'service', 'manager', 'apply']",1
81,ikokaziKE,Kenya,Looking for more job Check out the Outbound Call Center Agent here to apply,Looking for more job Check out the Outbound Call Center Agent here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'outbound', 'call', 'center', 'agent', 'here', 'to', 'apply']","['looking', 'job', 'check', 'outbound', 'call', 'center', 'agent', 'apply']",1
82,ikokaziKE,Kenya,Looking for more job Check out the Food Beverage Manager here to apply,Looking for more job Check out the Food Beverage Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'food', 'beverage', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'food', 'beverage', 'manager', 'apply']",1
83,ikokaziKE,Kenya,Looking for more job Check out the Receivable here to apply,Looking for more job Check out the Receivable here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'receivable', 'here', 'to', 'apply']","['looking', 'job', 'check', 'receivable', 'apply']",1
84,ikokaziKE,Kenya,Looking for more job Check out the Officer IT Company here to apply,Looking for more job Check out the Officer IT Company here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'officer', 'it', 'company', 'here', 'to', 'apply']","['looking', 'job', 'check', 'officer', 'company', 'apply']",1
85,ikokaziKE,Kenya,Looking for more job Check out the Business Development Manager IT Company here to apply,Looking for more job Check out the Business Development Manager IT Company here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'business', 'development', 'manager', 'it', 'company', 'here', 'to', 'apply']","['looking', 'job', 'check', 'business', 'development', 'manager', 'company', 'apply']",1
86,ikokaziKE,Kenya,Looking for more job Check out the Customer Service Manager here to apply,Looking for more job Check out the Customer Service Manager here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'customer', 'service', 'manager', 'here', 'to', 'apply']","['looking', 'job', 'check', 'customer', 'service', 'manager', 'apply']",1
87,ikokaziKE,Kenya,Looking for more job Check out the Gender Senior Scientist here to apply,Looking for more job Check out the Gender Senior Scientist here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'gender', 'senior', 'scientist', 'here', 'to', 'apply']","['looking', 'job', 'check', 'gender', 'senior', 'scientist', 'apply']",1
88,ikokaziKE,Kenya,Looking for more job Check out the Junior Pathfinder at here to apply,Looking for more job Check out the Junior Pathfinder at here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'junior', 'pathfinder', 'at', 'here', 'to', 'apply']","['looking', 'job', 'check', 'junior', 'pathfinder', 'apply']",1
89,ikokaziKE,Kenya,Looking for more job Check out the Study at World University Service of Canada,Looking for more job Check out the Study at World University Service of Canada,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'study', 'at', 'world', 'university', 'service', 'of', 'canada']","['looking', 'job', 'check', 'study', 'world', 'university', 'service', 'canada']",1
90,ikokaziKE,Kenya,Are you a qualified engineering just posted a job you might be interested in,Are you a qualified engineering just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'engineering', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'engineering', 'posted', 'job', 'might', 'interested']",1
91,ikokaziKE,Kenya,Looking for more job Check out the Senior Regional Engagement Manager Resource Development at World Vision,Looking for more job Check out the Senior Regional Engagement Manager Resource Development at World Vision,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'senior', 'regional', 'engagement', 'manager', 'resource', 'development', 'at', 'world', 'vision']","['looking', 'job', 'check', 'senior', 'regional', 'engagement', 'manager', 'resource', 'development', 'world', 'vision']",1
92,ikokaziKE,Kenya,Looking for more job Check out the Talent Acquisition Business Partner at here to apply,Looking for more job Check out the Talent Acquisition Business Partner at here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'talent', 'acquisition', 'business', 'partner', 'at', 'here', 'to', 'apply']","['looking', 'job', 'check', 'talent', 'acquisition', 'business', 'partner', 'apply']",1
93,ikokaziKE,Kenya,Looking for more job Check out the Program Manager Refugee and Youth Inclusion Young Works,Looking for more job Check out the Program Manager Refugee and Youth Inclusion Young Works,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'program', 'manager', 'refugee', 'and', 'youth', 'inclusion', 'young', 'works']","['looking', 'job', 'check', 'program', 'manager', 'refugee', 'youth', 'inclusion', 'young', 'works']",1
94,ikokaziKE,Kenya,Looking for more job Check out the Lab Specialist here to apply,Looking for more job Check out the Lab Specialist here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'lab', 'specialist', 'here', 'to', 'apply']","['looking', 'job', 'check', 'lab', 'specialist', 'apply']",1
95,ikokaziKE,Kenya,Looking for more job Check out the Personal Assistant here to apply,Looking for more job Check out the Personal Assistant here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'personal', 'assistant', 'here', 'to', 'apply']","['looking', 'job', 'check', 'personal', 'assistant', 'apply']",1
96,ikokaziKE,Kenya,Looking for more job Check out the here to apply,Looking for more job Check out the here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'here', 'to', 'apply']","['looking', 'job', 'check', 'apply']",1
97,ikokaziKE,Kenya,A friend more like a small sister is looking for product activation gig She was working with aerial but contract,A friend more like a small sister is looking for product activation gig She was working with aerial but contract,"['a', 'friend', 'more', 'like', 'a', 'small', 'sister', 'is', 'looking', 'for', 'product', 'activation', 'gig', 'she', 'was', 'working', 'with', 'aerial', 'but', 'contract']","['friend', 'like', 'small', 'sister', 'looking', 'product', 'activation', 'gig', 'working', 'aerial', 'contract']",1
98,ikokaziKE,Kenya,Title Junior LION Group Riverside Park,Title Junior LION Group Riverside Park,"['title', 'junior', 'lion', 'group', 'riverside', 'park']","['title', 'junior', 'lion', 'group', 'riverside', 'park']",0
99,ikokaziKE,Kenya,Shampoo Girl Vacancy,Shampoo Girl Vacancy,"['shampoo', 'girl', 'vacancy']","['shampoo', 'girl', 'vacancy']",1
100,ikokaziKE,Kenya,County Assembly I,County Assembly I,"['county', 'assembly', 'i']","['county', 'assembly']",0
101,ikokaziKE,Kenya,Hotel,Hotel,['hotel'],['hotel'],0
102,ikokaziKE,Kenya,Are you a qualified intern just posted a job you might be interested in,Are you a qualified intern just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'intern', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'intern', 'posted', 'job', 'might', 'interested']",1
103,ikokaziKE,Kenya,Bank scho,Bank scho,"['bank', 'scho']","['bank', 'scho']",0
104,ikokaziKE,Kenya,We are looking for an ambitious talented Manager to lead in the implementation of AMI blended,We are looking for an ambitious talented Manager to lead in the implementation of AMI blended,"['we', 'are', 'looking', 'for', 'an', 'ambitious', 'talented', 'manager', 'to', 'lead', 'in', 'the', 'implementation', 'of', 'ami', 'blended']","['looking', 'ambitious', 'talented', 'manager', 'lead', 'implementation', 'ami', 'blended']",1
105,ikokaziKE,Kenya,Are you a qualified analyst just posted a job you might be interested in,Are you a qualified analyst just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'analyst', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'analyst', 'posted', 'job', 'might', 'interested']",1
106,ikokaziKE,Kenya,Graduate Program Open Jo,Graduate Program Open Jo,"['graduate', 'program', 'open', 'jo']","['graduate', 'program', 'open', 'jo']",1
107,ikokaziKE,Kenya,Video Editor Post News,Video Editor Post News,"['video', 'editor', 'post', 'news']","['video', 'editor', 'post', 'news']",1
108,ikokaziKE,Kenya,Are you a qualified just posted a job you might be interested in with experience,Are you a qualified just posted a job you might be interested in with experience,"['are', 'you', 'a', 'qualified', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in', 'with', 'experience']","['qualified', 'posted', 'job', 'might', 'interested', 'experience']",1
109,ikokaziKE,Kenya,Are you a qualified just posted a job you might be interested in with 5 experience,Are you a qualified just posted a job you might be interested in with experience,"['are', 'you', 'a', 'qualified', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in', 'with', 'experience']","['qualified', 'posted', 'job', 'might', 'interested', 'experience']",1
110,ikokaziKE,Kenya,department is seeking a team for Laundry machine,department is seeking a team for Laundry machine,"['department', 'is', 'seeking', 'a', 'team', 'for', 'laundry', 'machine']","['department', 'seeking', 'team', 'laundry', 'machine']",0
111,ikokaziKE,Kenya,Are you a qualified intern just posted a job you might be interested in,Are you a qualified intern just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'intern', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'intern', 'posted', 'job', 'might', 'interested']",1
112,ikokaziKE,Kenya,Job 50 Top in are Today Public Service Commission,Job Top in are Today Public Service Commission,"['job', 'top', 'in', 'are', 'today', 'public', 'service', 'commission']","['job', 'top', 'today', 'public', 'service', 'commission']",1
113,ikokaziKE,Kenya,Amazing SHOE check 0720682111Payment on of,Amazing SHOE check Payment on of,"['amazing', 'shoe', 'check', 'payment', 'on', 'of']","['amazing', 'shoe', 'check', 'payment']",1
114,ikokaziKE,Kenya,The Music Tech Innovation Challenge 2020,The Music Tech Innovation Challenge,"['the', 'music', 'tech', 'innovation', 'challenge']","['music', 'tech', 'innovation', 'challenge']",0
115,ikokaziKE,Kenya,The International Undergraduate Prize 2021,The International Undergraduate Prize,"['the', 'international', 'undergraduate', 'prize']","['international', 'undergraduate', 'prize']",0
116,ikokaziKE,Kenya,Community Program Application Information,Community Program Application Information,"['community', 'program', 'application', 'information']","['community', 'program', 'application', 'information']",1
117,ikokaziKE,Kenya,Graduate Program 2020 I,Graduate Program I,"['graduate', 'program', 'i']","['graduate', 'program']",0
118,ikokaziKE,Kenya,Sasa Generate Close More with Targeted Marketing from the Top Marketing Company,Sasa Generate Close More with Targeted Marketing from the Top Marketing Company,"['sasa', 'generate', 'close', 'more', 'with', 'targeted', 'marketing', 'from', 'the', 'top', 'marketing', 'company']","['sasa', 'generate', 'close', 'targeted', 'marketing', 'top', 'marketing', 'company']",1
119,ikokaziKE,Kenya,is looking for a Credit controller Store Supervisor Electrician among many more Visit our,is looking for a Credit controller Store Supervisor Electrician among many more Visit our,"['is', 'looking', 'for', 'a', 'credit', 'controller', 'store', 'supervisor', 'electrician', 'among', 'many', 'more', 'visit', 'our']","['looking', 'credit', 'controller', 'store', 'supervisor', 'electrician', 'among', 'many', 'visit']",1
120,ikokaziKE,Kenya,We are looking for people to join our team See above Somewhere in,We are looking for people to join our team See above Somewhere in,"['we', 'are', 'looking', 'for', 'people', 'to', 'join', 'our', 'team', 'see', 'above', 'somewhere', 'in']","['looking', 'people', 'join', 'team', 'see', 'somewhere']",1
121,ikokaziKE,Kenya,Title Design APA 2h C,Title Design APA h C,"['title', 'design', 'apa', 'h', 'c']","['title', 'design', 'apa', 'h', 'c']",0
122,ikokaziKE,Kenya,High Commission Assistant,High Commission Assistant,"['high', 'commission', 'assistant']","['high', 'commission', 'assistant']",0
123,ikokaziKE,Kenya,Hospital Data Entry,Hospital Data Entry,"['hospital', 'data', 'entry']","['hospital', 'data', 'entry']",0
124,ikokaziKE,Kenya,High Commission Furnishing Assistant G,High Commission Furnishing Assistant G,"['high', 'commission', 'furnishing', 'assistant', 'g']","['high', 'commission', 'furnishing', 'assistant', 'g']",0
125,ikokaziKE,Kenya,An exciting opportunity for the Youth through the Government of a FREE training and a mentor,An exciting opportunity for the Youth through the Government of a FREE training and a mentor,"['an', 'exciting', 'opportunity', 'for', 'the', 'youth', 'through', 'the', 'government', 'of', 'a', 'free', 'training', 'and', 'a', 'mentor']","['exciting', 'opportunity', 'youth', 'government', 'free', 'training', 'mentor']",0
126,ikokaziKE,Kenya,Supply Chain Date 2 2020IkoKaziKE,Supply Chain Date IkoKaziKE,"['supply', 'chain', 'date', 'ikokazike']","['supply', 'chain', 'date', 'ikokazike']",0
127,ikokaziKE,Kenya,schola,schola,['schola'],['schola'],0
128,ikokaziKE,Kenya,Farm Animal Health,Farm Animal Health,"['farm', 'animal', 'health']","['farm', 'animal', 'health']",0
129,ikokaziKE,Kenya,Open At Business Registration Service Jo,Open At Business Registration Service Jo,"['open', 'at', 'business', 'registration', 'service', 'jo']","['open', 'business', 'registration', 'service', 'jo']",1
130,ikokaziKE,Kenya,Production Manager Vacancy Intern,Production Manager Vacancy Intern,"['production', 'manager', 'vacancy', 'intern']","['production', 'manager', 'vacancy', 'intern']",1
131,ikokaziKE,Kenya,Assistant Production Post,Assistant Production Post,"['assistant', 'production', 'post']","['assistant', 'production', 'post']",1
132,ikokaziKE,Kenya,Call Out For,Call Out For,"['call', 'out', 'for']",['call'],0
133,ikokaziKE,Kenya,Yali Regional Leadership I,Yali Regional Leadership I,"['yali', 'regional', 'leadership', 'i']","['yali', 'regional', 'leadership']",0
134,ikokaziKE,Kenya,Digital Marketing Strategist J,Digital Marketing Strategist J,"['digital', 'marketing', 'strategist', 'j']","['digital', 'marketing', 'strategist', 'j']",0
135,ikokaziKE,Kenya,Group Fraud Prevention and Investigation Officer G,Group Fraud Prevention and Investigation Officer G,"['group', 'fraud', 'prevention', 'and', 'investigation', 'officer', 'g']","['group', 'fraud', 'prevention', 'investigation', 'officer', 'g']",0
136,ikokaziKE,Kenya,Clerk Vacancy Our Lady Of Mercy Jo,Clerk Vacancy Our Lady Of Mercy Jo,"['clerk', 'vacancy', 'our', 'lady', 'of', 'mercy', 'jo']","['clerk', 'vacancy', 'lady', 'mercy', 'jo']",1
137,ikokaziKE,Kenya,Open At Technical Vocational College Ge,Open At Technical Vocational College Ge,"['open', 'at', 'technical', 'vocational', 'college', 'ge']","['open', 'technical', 'vocational', 'college', 'ge']",1
138,ikokaziKE,Kenya,scho,scho,['scho'],['scho'],0
139,ikokaziKE,Kenya,Vacant Open At,Vacant Open At,"['vacant', 'open', 'at']","['vacant', 'open']",1
140,ikokaziKE,Kenya,County Government Of,County Government Of,"['county', 'government', 'of']","['county', 'government']",0
141,ikokaziKE,Kenya,County s,County s,"['county', 's']",['county'],0
142,ikokaziKE,Kenya,Are you a qualified and just posted a job you might be interested in,Are you a qualified and just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'and', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'posted', 'job', 'might', 'interested']",1
143,ikokaziKE,Kenya,FarmingForTheF2 How passionate are you about Innovation Subscribe to our growing community where we endeavor to tell,FarmingForTheF2 How passionate are you about Innovation Subscribe to our growing community where we endeavor to tell,"['farmingforthef2', 'how', 'passionate', 'are', 'you', 'about', 'innovation', 'subscribe', 'to', 'our', 'growing', 'community', 'where', 'we', 'endeavor', 'to', 'tell']","['farmingforthef2', 'passionate', 'innovation', 'subscribe', 'growing', 'community', 'endeavor', 'tell']",0
144,ikokaziKE,Kenya,FarmingForTheF2 How Passionate are you about Innovation Subscribe to our growing community in which we endeavor to te,FarmingForTheF2 How Passionate are you about Innovation Subscribe to our growing community in which we endeavor to te,"['farmingforthef2', 'how', 'passionate', 'are', 'you', 'about', 'innovation', 'subscribe', 'to', 'our', 'growing', 'community', 'in', 'which', 'we', 'endeavor', 'to', 'te']","['farmingforthef2', 'passionate', 'innovation', 'subscribe', 'growing', 'community', 'endeavor', 'te']",0
145,ikokaziKE,Kenya,14 Open At Ministry of East Community,Open At Ministry of East Community,"['open', 'at', 'ministry', 'of', 'east', 'community']","['open', 'ministry', 'east', 'community']",1
146,ikokaziKE,Kenya,Teaching And Referral Hospital,Teaching And Referral Hospital,"['teaching', 'and', 'referral', 'hospital']","['teaching', 'referral', 'hospital']",0
147,ikokaziKE,Kenya,Invitation Internship,Invitation Internship,"['invitation', 'internship']","['invitation', 'internship']",0
148,ikokaziKE,Kenya,Call For Tourism Economic Stimulus Fund,Call For Tourism Economic Stimulus Fund,"['call', 'for', 'tourism', 'economic', 'stimulus', 'fund']","['call', 'tourism', 'economic', 'stimulus', 'fund']",0
149,ikokaziKE,Kenya,UrbanFarmerKe1 How passionate are you about Innovation Subscribe to our growing community where we endeavor to tell i,UrbanFarmerKe1 How passionate are you about Innovation Subscribe to our growing community where we endeavor to tell i,"['urbanfarmerke1', 'how', 'passionate', 'are', 'you', 'about', 'innovation', 'subscribe', 'to', 'our', 'growing', 'community', 'where', 'we', 'endeavor', 'to', 'tell', 'i']","['urbanfarmerke1', 'passionate', 'innovation', 'subscribe', 'growing', 'community', 'endeavor', 'tell']",0
150,ikokaziKE,Kenya,Are you passionate about Innovation Subscribe to our growing community in which we endeavor to tell inspiring,Are you passionate about Innovation Subscribe to our growing community in which we endeavor to tell inspiring,"['are', 'you', 'passionate', 'about', 'innovation', 'subscribe', 'to', 'our', 'growing', 'community', 'in', 'which', 'we', 'endeavor', 'to', 'tell', 'inspiring']","['passionate', 'innovation', 'subscribe', 'growing', 'community', 'endeavor', 'tell', 'inspiring']",0
151,ikokaziKE,Kenya,Are you a qualified executive just posted a job you might be interested in,Are you a qualified executive just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'executive', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'executive', 'posted', 'job', 'might', 'interested']",1
152,ikokaziKE,Kenya,Looking for more job Check out the Corporate Finance Analyst here to apply,Looking for more job Check out the Corporate Finance Analyst here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'corporate', 'finance', 'analyst', 'here', 'to', 'apply']","['looking', 'job', 'check', 'corporate', 'finance', 'analyst', 'apply']",1
153,ikokaziKE,Kenya,Looking for more job Check out the Chief of Staff here to apply,Looking for more job Check out the Chief of Staff here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'chief', 'of', 'staff', 'here', 'to', 'apply']","['looking', 'job', 'check', 'chief', 'staff', 'apply']",1
154,ikokaziKE,Kenya,Looking for more job Check out the Receivable here to apply,Looking for more job Check out the Receivable here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'receivable', 'here', 'to', 'apply']","['looking', 'job', 'check', 'receivable', 'apply']",1
155,ikokaziKE,Kenya,Looking for more job Check out the Head of Finance here to apply,Looking for more job Check out the Head of Finance here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'head', 'of', 'finance', 'here', 'to', 'apply']","['looking', 'job', 'check', 'head', 'finance', 'apply']",1
156,ikokaziKE,Kenya,Looking for more job Check out the Commercial Manager Logistics here to apply,Looking for more job Check out the Commercial Manager Logistics here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'commercial', 'manager', 'logistics', 'here', 'to', 'apply']","['looking', 'job', 'check', 'commercial', 'manager', 'logistics', 'apply']",1
157,ikokaziKE,Kenya,Looking for more job Check out the Head of Pension Administration here to apply,Looking for more job Check out the Head of Pension Administration here to apply,"['looking', 'for', 'more', 'job', 'check', 'out', 'the', 'head', 'of', 'pension', 'administration', 'here', 'to', 'apply']","['looking', 'job', 'check', 'head', 'pension', 'administration', 'apply']",1
158,ikokaziKE,Kenya,Are you a qualified office just posted a job you might be interested in,Are you a qualified office just posted a job you might be interested in,"['are', 'you', 'a', 'qualified', 'office', 'just', 'posted', 'a', 'job', 'you', 'might', 'be', 'interested', 'in']","['qualified', 'office', 'posted', 'job', 'might', 'interested']",1
